#Track Count = 1668
#Track Length = 5784.1
#LapTime = 84.6086
#I,P.Point.x, P.Point.y,t1.x,t1.y,t2.x,t2.y,P.speed,P.AccSpd
199	1402.25	1171.39	1402.07	1175.92	1402.51	1164.93	150	89.5204
200	1406	1171.46	1405.82	1176.07	1406.24	1165.08	150	89.5709
201	1409.74	1171.52	1409.56	1176.21	1409.97	1165.22	150	89.6213
202	1413.48	1171.58	1413.31	1176.35	1413.7	1165.36	150	89.6717
203	1417.22	1171.64	1417.05	1176.48	1417.43	1165.49	150	89.7221
204	1420.96	1171.7	1420.79	1176.61	1421.16	1165.62	150	89.7723
205	1424.7	1171.76	1424.54	1176.73	1424.9	1165.74	150	89.8225
206	1428.44	1171.82	1428.28	1176.85	1428.63	1165.86	150	89.8726
207	1432.18	1171.88	1432.03	1176.97	1432.36	1165.97	150	89.9227
208	1435.92	1171.93	1435.77	1177.08	1436.09	1166.08	150	89.9727
209	1439.66	1171.99	1439.52	1177.18	1439.82	1166.19	150	90.0226
210	1443.4	1172.05	1443.27	1177.28	1443.55	1166.29	150	90.0725
211	1447.15	1172.1	1447.01	1177.38	1447.3	1166.38	150	90.1224
212	1450.9	1172.15	1450.76	1177.48	1451.05	1166.48	150	90.1723
213	1454.65	1172.2	1454.51	1177.58	1454.8	1166.58	150	90.2221
214	1458.4	1172.25	1458.26	1177.67	1458.55	1166.68	150	90.2718
215	1462.15	1172.3	1462.01	1177.77	1462.3	1166.78	150	90.3215
216	1465.9	1172.35	1465.76	1177.87	1466.05	1166.87	150	90.3712
217	1469.65	1172.4	1469.51	1177.97	1469.79	1166.97	150	90.4207
218	1473.4	1172.45	1473.25	1178.07	1473.54	1167.07	150	90.4702
219	1477.15	1172.49	1477	1178.17	1477.29	1167.17	150	90.5197
220	1480.9	1172.53	1480.75	1178.26	1481.04	1167.27	150	90.5691
221	1484.65	1172.58	1484.5	1178.36	1484.79	1167.37	150	90.6185
222	1488.4	1172.62	1488.25	1178.46	1488.54	1167.46	150	90.6677
223	1492.24	1172.66	1492.08	1178.56	1492.37	1167.56	150	90.7181
224	1496.07	1172.7	1495.91	1178.66	1496.2	1167.66	150	90.7683
225	1499.9	1172.74	1499.75	1178.76	1500.03	1167.76	150	90.8186
226	1503.74	1172.78	1503.58	1178.86	1503.87	1167.87	150	90.8687
227	1507.57	1172.82	1507.41	1178.96	1507.7	1167.97	150	90.9188
228	1511.4	1172.85	1511.24	1179.06	1511.53	1168.07	150	90.9689
229	1515.24	1172.89	1515.07	1179.16	1515.36	1168.17	150	91.0189
230	1519.07	1172.92	1518.91	1179.26	1519.19	1168.27	150	91.0688
231	1522.91	1172.95	1522.74	1179.36	1523.03	1168.37	150	91.1187
232	1526.74	1172.98	1526.57	1179.46	1526.86	1168.47	150	91.1685
233	1530.57	1173.01	1530.4	1179.56	1530.69	1168.57	150	91.2183
234	1534.41	1173.04	1534.23	1179.66	1534.52	1168.67	150	91.268
235	1538.24	1173.07	1538.07	1179.76	1538.35	1168.77	150	91.3177
236	1542.08	1173.1	1541.9	1179.86	1542.19	1168.87	150	91.3673
237	1545.91	1173.12	1545.73	1179.97	1546.02	1168.97	150	91.4169
238	1549.74	1173.15	1549.56	1180.07	1549.85	1169.07	150	91.4664
239	1553.58	1173.17	1553.39	1180.17	1553.68	1169.17	150	91.5159
240	1557.41	1173.19	1557.23	1180.27	1557.51	1169.27	150	91.5653
241	1561.09	1173.21	1560.91	1180.36	1561.19	1169.37	150	91.6127
242	1564.78	1173.23	1564.59	1180.46	1564.88	1169.46	150	91.6601
243	1568.46	1173.24	1568.27	1180.56	1568.56	1169.56	150	91.7074
244	1572.14	1173.26	1571.95	1180.65	1572.24	1169.66	150	91.7547
245	1575.82	1173.27	1575.63	1180.75	1575.92	1169.75	150	91.802
246	1579.51	1173.29	1579.31	1180.84	1579.6	1169.85	150	91.8492
247	1583.19	1173.3	1582.99	1180.94	1583.28	1169.94	150	91.8963
248	1586.87	1173.31	1586.67	1181.04	1586.96	1170.04	150	91.9434
249	1590.56	1173.31	1590.35	1181.13	1590.64	1170.14	150	91.9905
250	1594.24	1173.32	1594.03	1181.23	1594.32	1170.23	150	92.0376
251	1597.92	1173.33	1597.71	1181.33	1598	1170.33	150	92.0846
252	1601.74	1173.33	1601.55	1181.42	1601.81	1170.42	150	92.1332
253	1605.55	1173.33	1605.38	1181.51	1605.61	1170.51	150	92.1818
254	1609.37	1173.33	1609.22	1181.58	1609.42	1170.59	150	92.2304
255	1613.19	1173.33	1613.05	1181.65	1613.23	1170.65	150	92.2789
256	1617	1173.33	1616.89	1181.7	1617.04	1170.71	150	92.3274
257	1620.82	1173.32	1620.73	1181.75	1620.84	1170.75	150	92.3758
258	1624.63	1173.31	1624.56	1181.79	1624.65	1170.79	150	92.4242
259	1628.44	1173.3	1628.4	1181.81	1628.46	1170.81	150	92.4725
260	1632.26	1173.29	1632.24	1181.83	1632.26	1170.83	150	92.5208
261	1636.07	1173.28	1636.08	1181.83	1636.07	1170.83	150	92.5691
262	1639.89	1173.26	1639.91	1181.82	1639.88	1170.82	150	92.6173
263	1643.7	1173.24	1643.75	1181.81	1643.69	1170.81	150	92.6655
264	1647.51	1173.22	1647.59	1181.78	1647.49	1170.78	150	92.7136
265	1651.46	1173.2	1651.54	1181.74	1651.44	1170.74	150	92.7634
266	1655.41	1173.17	1655.48	1181.71	1655.39	1170.71	150	92.8131
267	1659.36	1173.15	1659.43	1181.67	1659.33	1170.68	150	92.8628
268	1663.3	1173.12	1663.38	1181.64	1663.28	1170.64	150	92.9125
269	1667.25	1173.08	1667.32	1181.61	1667.23	1170.61	150	92.9621
270	1671.2	1173.05	1671.27	1181.57	1671.18	1170.57	150	93.0117
271	1675.14	1173.01	1675.22	1181.54	1675.12	1170.54	150	93.0612
272	1679.09	1172.97	1679.17	1181.5	1679.07	1170.5	150	93.1107
273	1683.04	1172.92	1683.11	1181.47	1683.02	1170.47	150	93.1602
274	1686.99	1172.88	1687.06	1181.43	1686.96	1170.43	150	93.2096
275	1690.93	1172.83	1691.01	1181.4	1690.91	1170.4	150	93.259
276	1694.88	1172.77	1694.95	1181.36	1694.86	1170.37	150	93.3084
277	1698.83	1172.72	1698.9	1181.33	1698.81	1170.33	150	93.3577
278	1702.77	1172.66	1702.85	1181.3	1702.75	1170.3	150	93.407
279	1706.72	1172.6	1706.8	1181.26	1706.7	1170.26	150	93.4563
280	1710.67	1172.53	1710.74	1181.23	1710.65	1170.23	150	93.5055
281	1714.62	1172.46	1714.69	1181.19	1714.6	1170.19	150	93.5547
282	1718.56	1172.39	1718.64	1181.16	1718.54	1170.16	150	93.6039
283	1722.51	1172.31	1722.59	1181.12	1722.49	1170.12	150	93.653
284	1726.26	1172.23	1726.34	1181.09	1726.24	1170.09	150	93.6996
285	1730.01	1172.15	1730.09	1181.06	1729.99	1170.06	150	93.7462
286	1733.76	1172.07	1733.84	1181.03	1733.74	1170.03	150	93.7928
287	1737.51	1171.98	1737.59	1180.99	1737.49	1169.99	150	93.8394
288	1741.26	1171.89	1741.34	1180.96	1741.24	1169.96	150	93.8859
289	1745.01	1171.79	1745.09	1180.93	1744.99	1169.93	150	93.9324
290	1748.75	1171.69	1748.83	1180.89	1748.74	1169.9	150	93.9789
291	1752.5	1171.59	1752.58	1180.86	1752.49	1169.86	150	94.0254
292	1756.25	1171.48	1756.33	1180.83	1756.24	1169.83	150	94.0718
293	1760	1171.37	1760.08	1180.8	1759.99	1169.8	150	94.1182
294	1763.75	1171.25	1763.83	1180.76	1763.74	1169.76	150	94.1646
295	1767.5	1171.13	1767.58	1180.73	1767.49	1169.73	150	94.2109
296	1771.28	1170.98	1771.5	1180.67	1771.25	1169.67	150	94.2576
297	1775.05	1170.82	1775.4	1180.56	1775.01	1169.56	150	94.3043
298	1778.83	1170.63	1779.31	1180.39	1778.77	1169.4	150	94.3509
299	1782.6	1170.41	1783.21	1180.17	1782.53	1169.19	150	94.3976
300	1786.38	1170.15	1787.11	1179.9	1786.28	1168.93	150	94.4442
301	1790.15	1169.84	1791	1179.58	1790.04	1168.63	150	94.4908
302	1793.91	1169.49	1794.89	1179.22	1793.79	1168.27	150	94.5373
303	1797.68	1169.09	1798.77	1178.8	1797.54	1167.87	150	94.5839
304	1801.43	1168.64	1802.65	1178.34	1801.28	1167.43	150	94.6305
305	1805.19	1168.15	1806.52	1177.83	1805.02	1166.93	150	94.677
306	1808.93	1167.61	1810.38	1177.28	1808.75	1166.4	150	94.7236
307	1812.48	1167.04	1814.1	1176.69	1812.28	1165.84	150	94.7677
308	1816.03	1166.44	1817.8	1176.04	1815.81	1165.22	150	94.8119
309	1819.58	1165.79	1821.49	1175.32	1819.32	1164.54	150	94.8561
310	1823.11	1165.1	1825.17	1174.56	1822.83	1163.81	150	94.9004
311	1826.65	1164.36	1828.83	1173.73	1826.33	1163.02	150	94.9446
312	1830.17	1163.58	1832.47	1172.86	1829.83	1162.18	150	94.9889
313	1833.7	1162.76	1836.1	1171.93	1833.31	1161.29	150	95.0332
314	1837.21	1161.89	1839.72	1170.95	1836.78	1160.35	150	95.0776
315	1840.71	1160.98	1843.32	1169.93	1840.24	1159.37	150	95.1219
316	1844.21	1160.03	1846.9	1168.86	1843.7	1158.34	150	95.1663
317	1847.7	1159.03	1850.47	1167.76	1847.14	1157.27	150	95.2106
318	1851.17	1157.99	1854.02	1166.6	1850.57	1156.16	150	95.255
319	1854.64	1156.91	1857.56	1165.41	1853.99	1155.01	150	95.2994
320	1858.09	1155.78	1861.08	1164.18	1857.39	1153.82	150	95.3438
321	1861.53	1154.61	1864.59	1162.91	1860.79	1152.59	150	95.3882
322	1864.96	1153.4	1868.08	1161.61	1864.17	1151.32	150	95.4326
323	1868.38	1152.15	1871.55	1160.27	1867.55	1150.02	150	95.4771
324	1871.78	1150.85	1875.02	1158.89	1870.91	1148.69	150	95.5215
325	1875.16	1149.51	1878.46	1157.48	1874.25	1147.32	150	95.5659
326	1878.53	1148.13	1881.9	1156.04	1877.59	1145.92	150	95.6103
327	1881.88	1146.71	1885.31	1154.57	1880.91	1144.49	150	95.6547
328	1885.22	1145.25	1888.72	1153.07	1884.23	1143.03	150	95.6991
329	1888.54	1143.75	1892.1	1151.54	1887.53	1141.53	150	95.7435
330	1891.84	1142.2	1895.48	1149.98	1890.81	1140.01	150	95.7879
331	1895.12	1140.62	1898.84	1148.39	1894.09	1138.46	150	95.8323
332	1898.38	1138.99	1902.18	1146.77	1897.35	1136.88	150	95.8767
333	1901.63	1137.33	1905.51	1145.12	1900.6	1135.28	150	95.9211
334	1904.96	1135.56	1908.97	1143.37	1903.94	1133.59	150	95.967
335	1908.27	1133.76	1912.41	1141.58	1907.26	1131.86	150	96.0128
336	1911.55	1131.91	1915.83	1139.74	1910.56	1130.09	150	96.0587
337	1914.81	1130.02	1919.22	1137.86	1913.83	1128.27	150	96.1045
338	1918.04	1128.09	1922.59	1135.94	1917.08	1126.42	150	96.1503
339	1921.25	1126.11	1925.94	1133.97	1920.3	1124.53	150	96.1961
340	1924.43	1124.1	1929.26	1131.96	1923.5	1122.59	150	96.2418
341	1927.58	1122.05	1932.56	1129.9	1926.67	1120.61	150	96.2875
342	1930.71	1119.96	1935.82	1127.8	1929.81	1118.59	150	96.3331
343	1933.8	1117.83	1939.06	1125.66	1932.93	1116.53	150	96.3788
344	1936.87	1115.66	1942.27	1123.47	1936.01	1114.42	150	96.4244
345	1939.9	1113.45	1945.46	1121.23	1939.06	1112.28	150	96.4699
346	1942.91	1111.21	1948.6	1118.94	1942.08	1110.09	150	96.5155
347	1945.88	1108.92	1951.72	1116.61	1945.07	1107.85	150	96.561
348	1948.83	1106.6	1954.8	1114.24	1948.02	1105.58	150	96.6065
349	1951.74	1104.24	1957.85	1111.81	1950.94	1103.26	150	96.6519
350	1954.62	1101.85	1960.86	1109.34	1953.82	1100.89	150	96.6974
351	1957.46	1099.42	1963.84	1106.83	1956.66	1098.49	150	96.7428
352	1960.28	1096.95	1966.77	1104.26	1959.47	1096.04	150	96.7882
353	1963.05	1094.44	1969.67	1101.65	1962.23	1093.54	150	96.8335
354	1965.8	1091.9	1972.52	1098.98	1964.95	1091	150	96.8789
355	1968.51	1089.33	1975.33	1096.27	1967.62	1088.42	150	96.9242
356	1971.19	1086.72	1978.09	1093.52	1970.25	1085.8	150	96.9695
357	1973.83	1084.08	1980.81	1090.71	1972.84	1083.13	150	97.0148
358	1976.44	1081.4	1983.47	1087.85	1975.37	1080.41	150	97.0601
